KorEXO Calibration File Export

DO mg/L=,11.50 mg/L

[Cal Point 1]
Standard=,100.0 % Sat
Pre Calibration Value=,135.1 % Sat
Post Calibration Value=,133.0 % Sat
Raw Value=,0.0 % Sat
Temperature=,22.551 °C
Stability Achieved=,Yes
Barometer=,1010.0 mmHg

----------

Last Calibration Time=,6/5/2020 5:04:29 PM
Calibration Start Time=,7/23/2020 3:45:45 PM
Calibration End Time=,7/23/2020 3:51:13 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (QSU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 QSU
Pre Calibration Value=,-0.90 QSU
Post Calibration Value=,0.00 QSU
Raw Value=,0.00 QSU
Temperature=,22.835 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,300.00 QSU
Pre Calibration Value=,332.65 QSU
Post Calibration Value=,300.00 QSU
Raw Value=,0.00 QSU
Temperature=,22.293 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,6/5/2020 5:09:38 PM
Calibration Start Time=,7/23/2020 3:54:11 PM
Calibration End Time=,7/23/2020 3:58:40 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (RFU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 RFU
Pre Calibration Value=,-0.31 RFU
Post Calibration Value=,0.00 RFU
Raw Value=,0.00 RFU
Temperature=,22.857 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,100.00 RFU
Pre Calibration Value=,123.66 RFU
Post Calibration Value=,100.00 RFU
Raw Value=,0.00 RFU
Temperature=,22.297 °C
Stability Achieved=,Yes

----------
