KorEXO Calibration File Export

Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,Turbidity (FNU)
Sensor Type=,Turbidity
Sensor Serial Number=,19G100122
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 FNU
Pre Calibration Value=,-0.13 FNU
Post Calibration Value=,0.00 FNU
Raw Value=,0.00 FNU
Temperature=,19.591 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,12.40 FNU
Pre Calibration Value=,12.06 FNU
Post Calibration Value=,12.40 FNU
Raw Value=,0.00 FNU
Temperature=,20.167 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,11/2/2022 12:39:29 PM
Calibration Start Time=,4/13/2023 4:20:16 PM
Calibration End Time=,4/13/2023 4:24:33 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,Sp Cond (µS/cm)
Sensor Type=,Wiped Conductivity And Temperature
Sensor Serial Number=,19F100067
Sensor Firmware Version=,3.0.5
User ID=,<Unknown>
Cell Constant=,0.46

[Cal Point 1]
Standard=,1000.0 µS/cm
Pre Calibration Value=,1048.8 µS/cm
Post Calibration Value=,1000.0 µS/cm
Raw Value=,0.0 µS/cm
Temperature=,19.515 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,11/2/2022 12:36:02 PM
Calibration Start Time=,4/13/2023 4:27:42 PM
Calibration End Time=,4/13/2023 4:38:35 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,pH
Sensor Type=,pH
Sensor Serial Number=,21B101596
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>
Sensor Module Replacement Date=,3/24/2021 12:00:00 AM
pH Range 4.00-7.02 Delta Slope=,169.7 mV
pH Range 4.00-7.02 mV per Decade=,56.19
pH Range 7.02-10.06 Delta Slope=,179.9 mV
pH Range 7.02-10.06 mV per Decade=,59.19

[Cal Point 1]
Standard=,7.02 pH
Pre Calibration Value=,6.90 pH
Post Calibration Value=,7.02 pH
Raw Value=,-25.5 mV
Temperature=,20.817 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,4.00 pH
Pre Calibration Value=,4.00 pH
Post Calibration Value=,4.00 pH
Raw Value=,144.3 mV
Temperature=,20.937 °C
Stability Achieved=,Yes

[Cal Point 3]
Standard=,10.06 pH
Pre Calibration Value=,9.96 pH
Post Calibration Value=,10.08 pH
Raw Value=,-205.4 mV
Temperature=,21.757 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,11/2/2022 12:54:01 PM
Calibration Start Time=,4/13/2023 4:54:18 PM
Calibration End Time=,4/13/2023 4:54:44 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,DO (% Sat)
Sensor Type=,DO
Sensor Serial Number=,19G101573
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>
DO Cap Serial Number=,19F102932
DO Cap Replacement Date=,7/9/2019 2:51:37 PM
DO Gain=,1.06
DO mg/L=,8.06 mg/L

[Cal Point 1]
Standard=,100.0 % Sat
Pre Calibration Value=,97.6 % Sat
Post Calibration Value=,99.0 % Sat
Raw Value=,0.0 % Sat
Temperature=,25.811 °C
Stability Achieved=,Yes
Barometer=,752.0 mmHg

----------
