KorEXO Calibration File Export

Standard=,12.40 FNU
Pre Calibration Value=,12.66 FNU
Post Calibration Value=,12.40 FNU
Raw Value=,0.00 FNU
Temperature=,20.517 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,10/26/2021 3:51:16 PM
Calibration Start Time=,3/24/2022 4:21:29 PM
Calibration End Time=,3/24/2022 4:26:29 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (QSU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 QSU
Pre Calibration Value=,-1.24 QSU
Post Calibration Value=,0.00 QSU
Raw Value=,0.00 QSU
Temperature=,18.483 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,300.00 QSU
Pre Calibration Value=,312.04 QSU
Post Calibration Value=,300.00 QSU
Raw Value=,0.00 QSU
Temperature=,19.620 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,10/26/2021 3:46:12 PM
Calibration Start Time=,3/24/2022 4:26:38 PM
Calibration End Time=,3/24/2022 4:30:56 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (RFU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 RFU
Pre Calibration Value=,0.03 RFU
Post Calibration Value=,0.00 RFU
Raw Value=,0.00 RFU
Temperature=,17.850 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,100.00 RFU
Pre Calibration Value=,103.12 RFU
Post Calibration Value=,100.00 RFU
Raw Value=,0.00 RFU
Temperature=,19.386 °C
Stability Achieved=,Yes

----------
