KorEXO Calibration File Export

DO Gain=,1.03
DO mg/L=,9.29 mg/L

[Cal Point 1]
Standard=,100.0 % Sat
Pre Calibration Value=,99.3 % Sat
Post Calibration Value=,98.6 % Sat
Raw Value=,0.0 % Sat
Temperature=,18.189 °C
Stability Achieved=,Yes
Barometer=,749.0 mmHg

----------
