KorEXO Calibration File Export

Pre Calibration Value=,-0.06 RFU
Post Calibration Value=,0.00 RFU
Raw Value=,0.00 RFU
Temperature=,20.080 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,100.00 RFU
Pre Calibration Value=,103.66 RFU
Post Calibration Value=,100.00 RFU
Raw Value=,0.00 RFU
Temperature=,20.058 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,6/3/2021 12:35:28 PM
Calibration Start Time=,6/29/2021 1:06:38 PM
Calibration End Time=,6/29/2021 1:13:26 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (QSU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 QSU
Pre Calibration Value=,1.52 QSU
Post Calibration Value=,0.00 QSU
Raw Value=,0.00 QSU
Temperature=,19.700 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,300.00 QSU
Pre Calibration Value=,309.55 QSU
Post Calibration Value=,300.00 QSU
Raw Value=,0.00 QSU
Temperature=,19.912 °C
Stability Achieved=,Yes

----------
